Date,T10Y3MM_mom_change,T10Y3MM_yoy_change,T10Y3MM_roll12_mean,T10Y3MM_roll12_std,ICSA_mom_change,ICSA_yoy_change,ICSA_roll12_mean,ICSA_roll12_std,UNRATE_mom_change,UNRATE_yoy_change,UNRATE_roll12_mean,UNRATE_roll12_std,PERMIT_mom_change,PERMIT_yoy_change,PERMIT_roll12_mean,PERMIT_roll12_std,UMCSENT_mom_change,UMCSENT_yoy_change,UMCSENT_roll12_mean,UMCSENT_roll12_std,VIXCLS_mom_change,VIXCLS_yoy_change,VIXCLS_roll12_mean,VIXCLS_roll12_std,USALOLITONOSTSAM_mom_change,USALOLITONOSTSAM_yoy_change,USALOLITONOSTSAM_roll12_mean,USALOLITONOSTSAM_roll12_std,PCE_mom_change,PCE_yoy_change,PCE_roll12_mean,PCE_roll12_std,CPIAUCSL_mom_change,CPIAUCSL_yoy_change,CPIAUCSL_roll12_mean,CPIAUCSL_roll12_std,INDPRO_mom_change,INDPRO_yoy_change,INDPRO_roll12_mean,INDPRO_roll12_std,CPILFESL_mom_change,CPILFESL_yoy_change,CPILFESL_roll12_mean,CPILFESL_roll12_std,SP500_mom_change,SP500_yoy_change,SP500_roll12_mean,SP500_roll12_std
1991-10-31,4.824561403508776,81.06060606060606,2.035833333333333,0.5140473684104404,-3.203661327231122,-3.863636363636369,450583.3333333333,27913.69274073567,1.4492753623188248,18.64406779661017,6.7,0.2662876093795427,1.7453798767967044,7.135135135135129,925.4166666666666,63.554498207648784,-5.662650602409647,22.535211267605625,77.06666666666668,7.766634152617461,-2.3343848580441584,-48.46870838881491,18.52083333333333,3.6009101332689117,-0.0452405154800272,1.5088255349902324,98.3946025,0.7700763552589975,-0.2183351318794324,2.723092027075902,3919.2083333333335,49.993153319127856,0.1459854014598471,2.8485757121439192,135.49166666666665,1.1204368736730566,-0.1046003255303573,-0.5208224995319921,61.32886666666666,0.639022206661033,0.2092050209204998,4.433139534883712,141.09166666666667,1.831272946901008,1.1834236654519217,29.095398752312907,369.8783315022786,24.84612591254297
1991-11-30,14.225941422594149,148.18181818181816,2.1716666666666664,0.4564055878339596,4.964539007092195,-3.8961038961038974,449083.3333333333,27727.434177373187,0.0,12.9032258064516,6.766666666666667,0.2269694946796412,-0.7063572149344055,4.56960680127525,929.0,65.68935156547593,-11.749680715197965,4.696969696969688,77.325,7.408364437334434,30.878552971576223,-8.574007220216595,18.3625,3.4655764967095144,-0.0670048075193774,1.7101812722003729,98.5335725,0.7465256420377958,0.6941649899396385,3.4014308220770006,3930.183333333333,53.02738286334041,0.4373177842565745,3.0665669409125185,135.83333333333334,1.1491762530671972,-0.1325359729008934,0.6025843561388466,61.359858333333335,0.6679474985604849,0.3479471120389599,4.492753623188395,141.60833333333335,1.7526387032795108,-4.390370862630699,16.448389236923223,374.2949981689453,19.803037779595567
1991-12-31,6.593406593406592,157.52212389380534,2.32,0.3677202493991632,-0.6756756756756799,-2.8634361233480177,448000.0,27771.79733601489,4.285714285714293,15.873015873015884,6.8500000000000005,0.223606797749932,7.825203252032531,23.228803716608603,945.6666666666666,71.94231696087314,-1.3024602026049048,4.122137404580162,77.55,7.0488554841450375,-4.689042448173753,-26.800606520090973,17.773333333333333,2.422704474280117,-0.0311756056733503,1.78522372400427,98.67848833333332,0.6738841162828632,0.4221200919172663,4.122963768678933,3943.45,54.130372922502936,0.2902757619738683,2.980625931445613,136.16666666666666,1.2108098967501584,-0.4564386191523883,0.8443672140776792,61.40298333333333,0.6795269515469302,0.3467406380027737,4.401154401154406,142.11666666666665,1.6840607489195394,11.15878550742815,26.30670304526097,381.5341644287109,18.024487214885017
1992-01-31,7.216494845360821,85.71428571428572,2.44,0.374772658360433,0.0,-4.545454545454541,446250.0,27469.404467846365,0.0,14.0625,6.925,0.2094364733364618,1.5080113100848225,37.02290076335877,969.9166666666666,61.5193366989642,-1.026392961876832,1.0479041916167775,77.60833333333333,6.954064649650094,-9.891248058001034,-16.78622668579628,17.480833333333333,2.212330972827812,0.0450835755692935,1.7746300028338655,98.82262416666669,0.5670741970923526,1.5968163163785576,6.344701900546723,3963.758333333333,57.79075827869204,0.0723589001447422,2.672605790645899,136.46666666666667,1.2593889812397732,-0.5237355596543924,0.651723358904599,61.43615833333333,0.6722274377812449,0.2764340013821753,4.014336917562722,142.58333333333334,1.668877321777228,-1.9923751783923584,18.85558325372598,386.9383316040039,15.230068987155391
1992-02-29,8.653846153846146,95.95375722543352,2.5783333333333336,0.3947112485057519,0.6802721088435382,-11.022044088176353,441666.6666666667,21889.52980654153,1.3698630136986356,12.121212121212132,6.991666666666667,0.2234373344457451,6.406685236768794,34.349355216881605,994.3333333333334,68.63120590696431,1.925925925925931,-2.272727272727282,77.475,7.118238418444279,-4.137931034482756,-21.43193593970796,17.101666666666667,1.8756421122733529,0.1136864377432989,1.6868023068761229,98.95990083333332,0.4464228154897645,0.3623277107253964,6.020637753122826,3983.158333333333,61.21990850182371,0.2169197396963085,2.818991097922829,136.78333333333333,1.27979638532321,0.7106110213833894,2.111687750561919,61.54286666666667,0.6347180080136761,0.2067539627842896,3.708987161198296,143.01666666666668,1.668877321777224,0.958954312696414,12.430872578077269,390.74083201090497,15.512196903670036
1992-03-31,0.2949852507374562,68.31683168316832,2.6933333333333334,0.4176195165531177,-5.405405405405405,-15.831663326653311,435083.3333333333,13255.930633857832,0.0,8.823529411764719,7.041666666666667,0.2429303429280259,-5.584642233856895,18.77058177826565,1008.5833333333334,67.49876542082104,10.465116279069765,-13.34093500570126,76.5,6.350232637112779,-2.9976019184652314,-4.146919431279617,17.043333333333333,1.8939584968733336,0.1532525613085811,1.5418179278817945,99.08575,0.3341900285489153,0.4268813269910909,5.2133912599028776,4000.158333333333,67.92378694783812,0.3607503607503615,3.189910979228472,137.14166666666665,1.2759725939900302,0.8415806405767556,3.554056317612897,61.72145,0.5479534344846466,0.3438789546079679,3.843416370106767,143.46666666666667,1.6565755111775695,-2.183186212532784,7.587548938777688,393.1133321126302,15.09410037124193
1992-04-30,7.058823529411762,64.70588235294119,2.8125,0.4681321685942185,0.952380952380949,-8.225108225108224,431916.6666666667,10492.060490355849,0.0,10.44776119402986,7.1000000000000005,0.2374102701308696,-2.5878003696857665,15.06550218340612,1020.0833333333334,61.806822708621866,1.5789473684210575,-5.623471882640585,76.11666666666666,6.1364534224630365,-4.017305315203956,-14.857456140350877,16.8175,1.8998570520388425,0.1387709590448649,1.3422572947095812,99.19567833333332,0.2507895168470074,0.3521982025746828,5.743390238284163,4018.8583333333336,70.8035368702391,0.2156721782890169,3.182827535159149,137.5,1.2540842366981837,0.7680936830860796,4.081723802528936,61.927075,0.4881502602588624,0.274160383824551,3.8325053229240735,143.91666666666666,1.6291845887539085,2.7892713957560438,10.553102854906694,396.4141667683919,15.18478169411077
1992-05-31,0.8241758241758212,50.40983606557376,2.915,0.5117794269196251,-3.0660377358490587,-7.223476297968401,429250.0,11442.544218038687,2.7027027027026973,10.144927536231862,7.158333333333332,0.2678477631834914,0.189753320683117,6.559031281533811,1025.5,61.87450642596045,2.590673575129543,1.1494252873563315,76.19166666666668,6.170966969068223,-10.7533805537669,-12.99435028248588,16.645,2.0737778438045003,0.0878742474537785,1.091615616871544,99.28538000000002,0.2107843662042956,0.6510952438581574,5.725617817553141,4037.625,75.71046673168276,0.2152080344332674,3.023598820059004,137.84166666666667,1.2478769850047529,0.32883078326571,3.387068509483493,62.09941666666666,0.517866477760211,0.341763499658243,3.892427459306447,144.375,1.5995027636424768,0.096395682544248,6.546448557137663,398.5408350626628,15.946773717988702
1992-06-30,-4.35967302452317,38.73517786561265,2.9966666666666666,0.5228302928785906,2.189781021897818,0.4784688995215225,429416.6666666667,11277.155777242546,2.631578947368429,13.043478260869556,7.233333333333334,0.3113995776645684,0.0946969696969723,9.647302904564324,1033.25,59.239306668352576,1.5151515151515138,-2.0706455542021773,76.05,6.041146790589702,-3.6796536796536823,-31.71355498721228,16.128333333333334,2.056492306346048,0.0263632049110063,0.8097584727247309,99.35212416666668,0.2078109517827849,0.4496921893035965,6.004314173328273,4057.3416666666662,78.8599847639579,0.2863278453829609,3.0147058823529305,138.1833333333333,1.2590280041202806,0.0563944315251196,2.61732470748024,62.23366666666666,0.5691602367975156,0.2043596730245012,3.7376586741889817,144.81666666666666,1.5549529857425362,-1.7358833150663775,9.963360982179914,401.6225026448568,13.57058895897756
1992-07-31,1.4245014245014342,41.26984126984128,3.083333333333333,0.5228302928785902,34.28571428571428,33.33333333333333,441166.6666666667,40242.07055339221,-1.2820512820512775,13.235294117647056,7.308333333333333,0.3058767824804291,3.027436140018924,11.921891058581702,1042.9166666666667,57.96465746602124,-4.726368159203997,-7.599517490952968,75.525,5.653016089583377,-1.348314606741574,-13.24110671936759,15.960833333333332,2.216395346803726,-0.0097381754630698,0.5651058984750046,99.39881166666667,0.2186473136364352,0.6631394986952532,6.0211800302572005,4077.2416666666654,83.69664333808487,0.2855103497501732,3.1571218795888534,138.54166666666666,1.255140943434783,0.9062353552113268,3.264252650271149,62.40155833333333,0.6885278332768103,0.3399048266485405,3.7245256500351154,145.25833333333333,1.5275996223001165,3.9373686063305824,9.38603804069924,404.6558354695638,14.2534391043554
1992-08-31,-4.7752808988764,41.25000000000001,3.165833333333333,0.4816913069088044,-27.6595744680851,-4.000000000000004,439750.0,41151.88054909795,-1.2987012987013102,10.144927536231862,7.366666666666667,0.2870962250260623,-1.28558310376492,13.8771186440678,1053.8333333333333,49.33527842195016,-0.652741514360311,-7.195121951219519,75.03333333333333,5.283134973811736,3.113135914958232,-6.085753803596128,15.8875,2.284091723201998,-0.0090269943238241,0.4290995477706838,99.4343075,0.2294367288151191,0.3828957382039366,6.344007457610035,4098.224999999999,85.66101399226946,0.2135231316725994,3.074670571010252,138.89166666666665,1.2500606045944591,-0.5563679496915275,2.675084117811921,62.53916666666667,0.7066446957704386,0.2032520325203402,3.498950314905525,145.675,1.5076320988375786,-2.399753160189122,4.703741862789368,406.2058359781901,14.17005335493354
1992-09-30,1.7699115044247815,51.31578947368423,3.2633333333333336,0.3970649897190667,0.2450980392156854,-6.407322654462244,437416.6666666667,42104.75752288046,0.0,10.144927536231862,7.425,0.2527125567984476,3.6279069767441774,14.373716632443534,1065.5,45.11298946183293,-0.6570302233902758,-8.915662650602417,74.41666666666667,4.664339246459042,5.154639175257736,-9.90536277602524,15.756666666666666,2.330919964045901,0.0304036554201525,0.4338134380646341,99.4702025,0.2385808253408186,0.8149920633040431,6.790975481215655,4120.775000000001,88.62510546218698,0.2130681818181656,2.9927007299270114,139.23333333333332,1.2463279397256752,0.3206048576684717,2.1635075011769533,62.651375,0.7592330809022046,0.1352265043948586,3.2775453277545274,146.06666666666666,1.472989127484589,0.9105593857418716,7.719281073624584,408.7008361816406,13.252266844874216
